,案號,區域,同意票數,不同意票數,有效票數,無效票數,投票數,投票權人數,投票率(%),有效同意票數對投票權人數百分比(%)
0,第15案,澎湖縣馬公市,7572,17018,24590,1571,26161,53655,48.76%,14.11%
0,第15案,澎湖縣湖西鄉,1473,3640,5113,407,5520,12741,43.32%,11.56%
0,第15案,澎湖縣白沙鄉,947,2395,3342,309,3651,8625,42.33%,10.98%
0,第15案,澎湖縣西嶼鄉,684,1598,2282,276,2558,7382,34.65%,9.27%
0,第15案,澎湖縣望安鄉,487,1186,1673,167,1840,4628,39.76%,10.52%
0,第15案,澎湖縣七美鄉,326,614,940,78,1018,3374,30.17%,9.66%
0,第15案,金門縣,10826,30970,41796,2118,43914,122695,35.79%,8.82%
0,第15案,金門縣金城鎮,3241,9347,12588,645,13233,37815,34.99%,8.57%
0,第15案,金門縣金沙鎮,1258,4967,6225,347,6572,18560,35.41%,6.78%
0,第15案,金門縣金湖鎮,2250,6756,9006,490,9496,25915,36.64%,8.68%
0,第15案,金門縣金寧鄉,3170,6573,9743,448,10191,28162,36.19%,11.26%
0,第15案,金門縣烈嶼鄉,869,3202,4071,186,4257,11676,36.46%,7.44%
0,第15案,金門縣烏坵鄉,38,125,163,2,165,567,29.1%,6.7%
0,第15案,連江縣,1480,4110,5590,171,5761,11205,51.41%,13.21%
0,第15案,連江縣南竿鄉,849,2342,3191,98,3289,6461,50.91%,13.14%
0,第15案,連江縣北竿鄉,266,811,1077,33,1110,2125,52.24%,12.52%
0,第15案,連江縣莒光鄉,200,560,760,25,785,1481,53%,13.5%
0,第15案,連江縣東引鄉,165,397,562,15,577,1138,50.7%,14.5%
0,第15案,基隆市,54369,102268,156637,8427,165064,320030,51.58%,16.99%
0,第15案,基隆市中正區,6983,13181,20164,1324,21488,45545,47.18%,15.33%
0,第15案,基隆市七堵區,8017,15107,23124,1356,24480,46256,52.92%,17.33%
0,第15案,基隆市暖暖區,5869,10948,16817,679,17496,33225,52.66%,17.66%
0,第15案,基隆市仁愛區,6390,11793,18183,1326,19509,36738,53.1%,17.39%
0,第15案,基隆市中山區,6929,13362,20291,1097,21388,41856,51.1%,16.55%
0,第15案,基隆市安樂區,12312,22626,34938,1633,36571,70396,51.95%,17.49%
0,第15案,基隆市信義區,7869,15251,23120,1012,24132,46014,52.44%,17.1%
0,第15案,新竹市,67231,123030,190261,8894,199155,351775,56.61%,19.11%
0,第15案,新竹市東區,32753,57090,89843,3696,93539,163757,57.12%,20%
0,第15案,新竹市北區,22925,42900,65825,3223,69048,123122,56.08%,18.62%
0,第15案,新竹市香山區,11553,23040,34593,1975,36568,64896,56.35%,17.8%
0,第15案,嘉義市,39449,75746,115195,5781,120976,221553,54.6%,17.81%
0,第15案,嘉義市東區,18474,33619,52093,2560,54653,100647,54.3%,18.36%
0,第15案,嘉義市西區,20975,42127,63102,3221,66323,120906,54.86%,17.35%
0,第16案,全國,5895560,4014215,9909775,922960,10832735,19757067,54.83%,29.84%
0,第16案,臺北市,698579,494516,1193095,91528,1284623,2228430,57.65%,31.35%
0,第16案,臺北市松山區,55200,38025,93225,6808,100033,169278,59.09%,32.61%
0,第16案,臺北市信義區,60987,41507,102494,7625,110119,190444,57.82%,32.02%
0,第16案,臺北市大安區,80894,55473,136367,8792,145159,252645,57.46%,32.02%
0,第16案,臺北市中山區,58611,44414,103025,8153,111178,195148,56.97%,30.03%
0,第16案,臺北市中正區,41549,28544,70093,4712,74805,128292,58.31%,32.39%
0,第16案,臺北市大同區,31347,25374,56721,5467,62188,107557,57.82%,29.14%
0,第16案,臺北市萬華區,47801,35213,83014,7953,90967,164020,55.46%,29.14%
0,第16案,臺北市文山區,77470,49080,126550,9286,135836,227211,59.78%,34.1%
0,第16案,臺北市南港區,31894,23041,54935,3919,58854,101907,57.75%,31.3%
0,第16案,臺北市內湖區,76531,52585,129116,8726,137842,236824,58.2%,32.32%
0,第16案,臺北市士林區,71992,54662,126654,11331,137985,241854,57.05%,29.77%
0,第16案,臺北市北投區,64303,46598,110901,8756,119657,213250,56.11%,30.15%
0,第16案,新北市,1000493,691936,1692429,162420,1854849,3375513,54.95%,29.64%
0,第16案,新北市板橋區,136267,98719,234986,23859,258845,463411,55.86%,29.41%
0,第16案,新北市三重區,93399,70120,163519,19753,183272,329846,55.56%,28.32%
0,第16案,新北市中和區,110005,70784,180789,15683,196472,355978,55.19%,30.9%
0,第16案,新北市永和區,62766,39572,102338,8109,110447,187798,58.81%,33.42%
0,第16案,新北市新莊區,103947,73997,177944,17707,195651,344981,56.71%,30.13%
0,第16案,新北市新店區,86688,52198,138886,10349,149235,264053,56.52%,32.83%
0,第16案,新北市樹林區,43905,32015,75920,7616,83536,152102,54.92%,28.87%
0,第16案,新北市鶯歌區,19947,14231,34178,3399,37577,71645,52.45%,27.84%
0,第16案,新北市三峽區,26544,18649,45193,4162,49355,94291,52.34%,28.15%
0,第16案,新北市淡水區,42612,29215,71827,5493,77320,147272,52.5%,28.93%
0,第16案,新北市汐止區,50587,33825,84412,7281,91693,173831,52.75%,29.1%
0,第16案,新北市瑞芳區,8893,6104,14997,1750,16747,35036,47.8%,25.38%
0,第16案,新北市土城區,59061,40462,99523,10321,109844,200783,54.71%,29.42%
0,第16案,新北市蘆洲區,46599,34317,80916,8598,89514,167457,53.45%,27.83%
0,第16案,新北市五股區,20000,14792,34792,3684,38476,72443,53.11%,27.61%
0,第16案,新北市泰山區,19053,13363,32416,2930,35346,64252,55.01%,29.65%
0,第16案,新北市林口區,26917,18029,44946,3331,48277,86203,56%,31.23%
0,第16案,新北市深坑區,6116,4199,10315,931,11246,20624,54.53%,29.65%
0,第16案,新北市石碇區,1680,1329,3009,407,3416,6861,49.79%,24.49%
0,第16案,新北市坪林區,1535,1030,2565,390,2955,5891,50.16%,26.06%
0,第16案,新北市三芝區,5087,3686,8773,909,9682,20119,48.12%,25.28%
0,第16案,新北市石門區,2776,2005,4781,667,5448,10528,51.75%,26.37%
0,第16案,新北市八里區,9280,6562,15842,1614,17456,32970,52.95%,28.15%
0,第16案,新北市平溪區,1034,710,1744,293,2037,4321,47.14%,23.93%
0,第16案,新北市雙溪區,2067,1357,3424,450,3874,7999,48.43%,25.84%
0,第16案,新北市貢寮區,2347,2384,4731,454,5185,11279,45.97%,20.81%
0,第16案,新北市金山區,4900,3746,8646,960,9606,18978,50.62%,25.82%
0,第16案,新北市萬里區,4941,3578,8519,1076,9595,19297,49.72%,25.61%
0,第16案,新北市烏來區,1540,958,2498,244,2742,5264,52.09%,29.26%
0,第16案,桃園市,518318,337300,855618,67514,923132,1801823,51.23%,28.77%
0,第16案,桃園市桃園區,101918,67207,169125,12153,181278,359790,50.38%,28.33%
0,第16案,桃園市中壢區,100616,62949,163565,12025,175590,334402,52.51%,30.09%
0,第16案,桃園市大溪區,21913,15074,36987,4116,41103,78285,52.5%,27.99%
0,第16案,桃園市楊梅區,40318,24433,64751,4946,69697,137917,50.54%,29.23%
0,第16案,桃園市蘆竹區,35742,24763,60505,4898,65403,129252,50.6%,27.65%
0,第16案,桃園市大園區,19806,13867,33673,2724,36397,73900,49.25%,26.8%
0,第16案,桃園市龜山區,34915,24612,59527,4651,64178,131702,48.73%,26.51%
0,第16案,桃園市八德區,45937,30421,76358,6782,83140,165065,50.37%,27.83%
0,第16案,桃園市龍潭區,31654,18551,50205,3856,54061,101574,53.22%,31.16%
0,第16案,桃園市平鎮區,55590,34675,90265,6517,96782,183560,52.72%,30.28%
0,第16案,桃園市新屋區,12387,8582,20969,1976,22945,41461,55.34%,29.88%
0,第16案,桃園市觀音區,14918,10234,25152,2399,27551,55149,49.96%,27.05%
0,第16案,桃園市復興區,2604,1932,4536,471,5007,9766,51.27%,26.66%
0,第16案,臺中市,725778,478271,1204049,118994,1323043,2295642,57.63%,31.62%
0,第16案,臺中市中區,4199,3157,7356,859,8215,14696,55.9%,28.57%
0,第16案,臺中市東區,20239,13985,34224,3437,37661,64291,58.58%,31.48%
0,第16案,臺中市南區,34386,23722,58108,5432,63540,103643,61.31%,33.18%
0,第16案,臺中市西區,30092,20956,51048,4312,55360,95040,58.25%,31.66%
0,第16案,臺中市北區,38821,25381,64202,5539,69741,124621,55.96%,31.15%
0,第16案,臺中市西屯區,59399,38045,97444,8825,106269,183814,57.81%,32.31%
0,第16案,臺中市南屯區,45026,29930,74956,6711,81667,135448,60.29%,33.24%
0,第16案,臺中市北屯區,73413,46183,119596,10227,129823,227720,57.01%,32.24%
0,第16案,臺中市豐原區,45002,29882,74884,7011,81895,136658,59.93%,32.93%
0,第16案,臺中市東勢區,13214,9096,22310,2803,25113,43181,58.16%,30.6%
0,第16案,臺中市大甲區,19426,13302,32728,3469,36197,63069,57.39%,30.8%
0,第16案,臺中市清水區,23167,14645,37812,4073,41885,71528,58.56%,32.39%
0,第16案,臺中市沙鹿區,22892,15188,38080,4003,42083,74207,56.71%,30.85%
0,第16案,臺中市梧棲區,14523,9551,24074,2745,26819,47040,57.01%,30.87%
0,第16案,臺中市后里區,14056,9112,23168,2852,26020,44962,57.87%,31.26%
0,第16案,臺中市神岡區,16779,12035,28814,3200,32014,54565,58.67%,30.75%
0,第16案,臺中市潭子區,28569,18357,46926,4041,50967,89487,56.95%,31.93%
0,第16案,臺中市大雅區,24116,15958,40074,3990,44064,77189,57.09%,31.24%
0,第16案,臺中市新社區,5903,3924,9827,1113,10940,20860,52.44%,28.3%
0,第16案,臺中市石岡區,4113,2674,6787,810,7597,12880,58.98%,31.93%
0,第16案,臺中市外埔區,8609,5582,14191,1562,15753,27059,58.22%,31.82%
0,第16案,臺中市大安區,4964,3443,8407,1312,9719,16520,58.83%,30.05%
0,第16案,臺中市烏日區,19358,13048,32406,3521,35927,61705,58.22%,31.37%
0,第16案,臺中市大肚區,14878,9711,24589,2880,27469,47457,57.88%,31.35%
0,第16案,臺中市龍井區,19422,12882,32304,3304,35608,63584,56%,30.55%
0,第16案,臺中市霧峰區,17744,11582,29326,3938,33264,55225,60.23%,32.13%
0,第16案,臺中市太平區,47742,30518,78260,7597,85857,157926,54.37%,30.23%
0,第16案,臺中市大里區,52609,34361,86970,8899,95869,171769,55.81%,30.63%
0,第16案,臺中市和平區,3117,2061,5178,529,5707,9498,60.09%,32.82%
0,第16案,臺南市,422398,310812,733210,72547,805757,1594821,50.52%,26.49%
0,第16案,臺南市新營區,17689,11710,29399,2570,31969,64949,49.22%,27.24%
0,第16案,臺南市鹽水區,5279,3921,9200,1163,10363,22121,46.85%,23.86%
0,第16案,臺南市白河區,5294,3848,9142,1238,10380,24894,41.7%,21.27%
0,第16案,臺南市柳營區,4734,3219,7953,1140,9093,18804,48.36%,25.18%
0,第16案,臺南市後壁區,4616,3468,8084,1305,9389,20841,45.05%,22.15%
0,第16案,臺南市東山區,3372,2451,5823,965,6788,18471,36.75%,18.26%
0,第16案,臺南市麻豆區,9408,7250,16658,1473,18131,37963,47.76%,24.78%
0,第16案,臺南市下營區,5003,3481,8484,1071,9555,20947,45.62%,23.88%
0,第16案,臺南市六甲區,4574,3591,8165,997,9162,19144,47.86%,23.89%
0,第16案,臺南市官田區,4618,3440,8058,770,8828,18675,47.27%,24.73%
0,第16案,臺南市大內區,2110,1454,3564,498,4062,8654,46.94%,24.38%
0,第16案,臺南市佳里區,13974,9415,23389,2567,25956,50407,51.49%,27.72%
0,第16案,臺南市學甲區,5511,4003,9514,1024,10538,22567,46.7%,24.42%
0,第16案,臺南市西港區,5130,3712,8842,880,9722,21564,45.08%,23.79%
0,第16案,臺南市七股區,4511,3087,7598,947,8545,19950,42.83%,22.61%
0,第16案,臺南市將軍區,3964,2778,6742,794,7536,17754,42.45%,22.33%
0,第16案,臺南市北門區,2089,1422,3511,347,3858,9925,38.87%,21.05%
0,第16案,臺南市新化區,10063,7660,17723,2041,19764,37296,52.99%,26.98%
0,第16案,臺南市善化區,10307,7882,18189,1998,20187,39950,50.53%,25.8%
0,第16案,臺南市新市區,8362,6149,14511,1595,16106,30386,53%,27.52%
0,第16案,臺南市安定區,7000,5286,12286,1492,13778,26104,52.78%,26.82%
0,第16案,臺南市山上區,1457,1016,2473,323,2796,6511,42.94%,22.38%
0,第16案,臺南市玉井區,3185,2093,5278,583,5861,12357,47.43%,25.77%
0,第16案,臺南市楠西區,1991,1346,3337,367,3704,8528,43.43%,23.35%
0,第16案,臺南市南化區,1883,1368,3251,395,3646,7786,46.83%,24.18%
0,第16案,臺南市左鎮區,945,707,1652,252,1904,4418,43.1%,21.39%
0,第16案,臺南市仁德區,17804,13064,30868,3028,33896,64632,52.44%,27.55%
0,第16案,臺南市歸仁區,15594,11711,27305,2577,29882,57387,52.07%,27.17%
0,第16案,臺南市關廟區,8203,5835,14038,1425,15463,29913,51.69%,27.42%
0,第16案,臺南市龍崎區,903,638,1541,178,1719,3713,46.3%,24.32%
0,第16案,臺南市永康區,53835,38433,92268,7852,100120,195001,51.34%,27.61%
0,第16案,臺南市東區,44495,32777,77272,5805,83077,153359,54.17%,29.01%
0,第16案,臺南市南區,27903,21566,49469,5463,54932,108650,50.56%,25.68%
0,第16案,臺南市北區,31092,23203,54295,4520,58815,110906,53.03%,28.03%
0,第16案,臺南市安南區,42902,32042,74944,7652,82596,159654,51.73%,26.87%
0,第16案,臺南市安平區,14746,10955,25701,2036,27737,55379,50.09%,26.63%
0,第16案,臺南市中西區,17852,14831,32683,3216,35899,65261,55.01%,27.35%
0,第16案,高雄市,752932,509854,1262786,103906,1366692,2353342,58.07%,31.99%
0,第16案,高雄市鹽埕區,6495,4957,11452,718,12170,21617,56.3%,30.05%
0,第16案,高雄市鼓山區,38075,24959,63034,4429,67463,114979,58.67%,33.11%
0,第16案,高雄市左營區,56269,34699,90968,5957,96925,161367,60.06%,34.87%
0,第16案,高雄市楠梓區,50610,33271,83881,7400,91281,153132,59.61%,33.05%
0,第16案,高雄市三民區,92896,64587,157483,11740,169223,289519,58.45%,32.09%
0,第16案,高雄市新興區,14213,10807,25020,1773,26793,44355,60.41%,32.04%
0,第16案,高雄市前金區,7735,5642,13377,975,14352,23928,59.98%,32.33%
0,第16案,高雄市苓雅區,48433,34428,82861,5536,88397,146786,60.22%,33%
0,第16案,高雄市前鎮區,51114,35025,86139,7418,93557,161797,57.82%,31.59%
0,第16案,高雄市旗津區,6331,4756,11087,1394,12481,24860,50.21%,25.47%
0,第16案,高雄市小港區,42230,28891,71121,5726,76847,132733,57.9%,31.82%
0,第16案,高雄市鳳山區,99747,64662,164409,12511,176920,300510,58.87%,33.19%
0,第16案,高雄市林園區,17898,11604,29502,2976,32478,59129,54.93%,30.27%
0,第16案,高雄市大寮區,29648,20901,50549,4348,54897,97309,56.42%,30.47%
0,第16案,高雄市大樹區,10960,7332,18292,1821,20113,36772,54.7%,29.81%
0,第16案,高雄市大社區,9014,6640,15654,1434,17088,30046,56.87%,30%
0,第16案,高雄市仁武區,24041,15653,39694,2777,42471,73611,57.7%,32.66%
0,第16案,高雄市鳥松區,12625,9306,21931,1688,23619,39191,60.27%,32.21%
0,第16案,高雄市岡山區,28342,17486,45828,3632,49460,81244,60.88%,34.89%
0,第16案,高雄市橋頭區,10396,7679,18075,1959,20034,32565,61.52%,31.92%
0,第16案,高雄市燕巢區,8029,5213,13242,1485,14727,26012,56.62%,30.87%
0,第16案,高雄市田寮區,1690,1101,2791,354,3145,6671,47.14%,25.33%
0,第16案,高雄市阿蓮區,6890,5125,12015,1066,13081,24534,53.32%,28.08%
0,第16案,高雄市路竹區,13627,9698,23325,2365,25690,43850,58.59%,31.08%
0,第16案,高雄市湖內區,7579,5375,12954,1129,14083,25729,54.74%,29.46%
0,第16案,高雄市茄萣區,6925,5453,12378,1454,13832,26212,52.77%,26.42%
0,第16案,高雄市永安區,4103,2707,6810,699,7509,12001,62.57%,34.19%
0,第16案,高雄市彌陀區,5293,3704,8997,1094,10091,16487,61.21%,32.1%
0,第16案,高雄市梓官區,9540,6643,16183,1625,17808,31025,57.4%,30.75%
0,第16案,高雄市旗山區,9653,6402,16055,1698,17753,31996,55.49%,30.17%
0,第16案,高雄市美濃區,10310,6967,17277,1946,19223,35311,54.44%,29.2%
0,第16案,高雄市六龜區,2805,1890,4695,727,5422,11501,47.14%,24.39%
0,第16案,高雄市甲仙區,1329,934,2263,350,2613,5417,48.24%,24.53%
0,第16案,高雄市杉林區,2510,1736,4246,521,4767,10607,44.94%,23.66%
0,第16案,高雄市內門區,3171,2190,5361,778,6139,13002,47.22%,24.39%
0,第16案,高雄市茂林區,637,352,989,80,1069,1615,66.19%,39.44%
0,第16案,高雄市桃源區,1024,632,1656,122,1778,3498,50.83%,29.27%
0,第16案,高雄市那瑪夏區,745,447,1192,201,1393,2424,57.47%,30.73%
0,第16案,新竹縣,139470,93309,232779,17674,250453,445051,56.28%,31.34%
0,第16案,新竹縣竹北市,44987,30205,75192,4581,79773,137129,58.17%,32.81%
0,第16案,新竹縣竹東鎮,23823,15411,39234,3114,42348,78794,53.75%,30.23%
0,第16案,新竹縣新埔鎮,9280,5735,15015,1214,16229,28894,56.17%,32.12%
0,第16案,新竹縣關西鎮,7457,5302,12759,1223,13982,24712,56.58%,30.18%
0,第16案,新竹縣湖口鄉,19891,13229,33120,2434,35554,63511,55.98%,31.32%
0,第16案,新竹縣新豐鄉,14072,9655,23727,1846,25573,45790,55.85%,30.73%
0,第16案,新竹縣芎林鄉,5368,3877,9245,904,10149,17293,58.69%,31.04%
0,第16案,新竹縣橫山鄉,3613,2444,6057,633,6690,11346,58.96%,31.84%
0,第16案,新竹縣北埔鄉,2513,1706,4219,356,4575,8180,55.93%,30.72%
0,第16案,新竹縣寶山鄉,4244,2763,7007,592,7599,12973,58.58%,32.71%
0,第16案,新竹縣峨眉鄉,1579,1102,2681,378,3059,5068,60.36%,31.16%
0,第16案,新竹縣尖石鄉,1697,1279,2976,258,3234,7364,43.92%,23.04%
0,第16案,新竹縣五峰鄉,946,601,1547,141,1688,3997,42.23%,23.67%
0,第16案,苗栗縣,143501,95723,239224,22419,261643,461580,56.68%,31.09%
0,第16案,苗栗縣苗栗市,25170,14843,40013,2874,42887,74249,57.76%,33.9%
0,第16案,苗栗縣苑裡鎮,11583,8373,19956,2201,22157,38890,56.97%,29.78%
0,第16案,苗栗縣通霄鎮,8260,5890,14150,1836,15986,29709,53.81%,27.8%
0,第16案,苗栗縣竹南鎮,21072,14424,35496,2907,38403,68528,56.04%,30.75%
0,第16案,苗栗縣頭份市,26103,17535,43638,3569,47207,83617,56.46%,31.22%
0,第16案,苗栗縣後龍鎮,8788,6427,15215,1800,17015,30948,54.98%,28.4%
0,第16案,苗栗縣卓蘭鎮,4776,3004,7780,816,8596,14772,58.19%,32.33%
0,第16案,苗栗縣大湖鄉,3651,2420,6071,668,6739,12653,53.26%,28.85%
0,第16案,苗栗縣公館鄉,9169,5871,15040,1693,16733,28318,59.09%,32.38%
0,第16案,苗栗縣銅鑼鄉,4875,3100,7975,668,8643,15424,56.04%,31.61%
0,第16案,苗栗縣南庄鄉,2287,1614,3901,420,4321,8784,49.19%,26.04%
0,第16案,苗栗縣頭屋鄉,3430,2160,5590,511,6101,9390,64.97%,36.53%
0,第16案,苗栗縣三義鄉,4396,3171,7567,578,8145,13889,58.64%,31.65%
0,第16案,苗栗縣西湖鄉,1889,1305,3194,329,3523,6382,55.2%,29.6%
0,第16案,苗栗縣造橋鄉,3386,2359,5745,676,6421,11027,58.23%,30.71%
0,第16案,苗栗縣三灣鄉,1768,1224,2992,381,3373,5852,57.64%,30.21%
0,第16案,苗栗縣獅潭鄉,1151,684,1835,192,2027,3968,51.08%,29.01%
0,第16案,苗栗縣泰安鄉,1747,1319,3066,300,3366,5180,64.98%,33.73%
0,第16案,彰化縣,328349,223084,551433,58500,609933,1066994,57.16%,30.77%
0,第16案,彰化縣彰化市,61812,43718,105530,9670,115200,190995,60.32%,32.36%
0,第16案,彰化縣鹿港鎮,21577,14980,36557,4143,40700,70505,57.73%,30.6%
0,第16案,彰化縣和美鎮,23210,15941,39151,3495,42646,75286,56.65%,30.83%
0,第16案,彰化縣線西鄉,4647,2949,7596,799,8395,14065,59.69%,33.04%
0,第16案,彰化縣伸港鄉,9449,6096,15545,1686,17231,30407,56.67%,31.08%
0,第16案,彰化縣福興鄉,11401,7659,19060,2364,21424,39745,53.9%,28.69%
0,第16案,彰化縣秀水鄉,10186,7197,17383,1823,19206,32394,59.29%,31.44%
0,第16案,彰化縣花壇鄉,12086,8503,20589,2152,22741,38924,58.42%,31.05%
0,第16案,彰化縣芬園鄉,6153,4024,10177,1147,11324,20408,55.49%,30.15%
0,第16案,彰化縣員林市,32021,21152,53173,4579,57752,102028,56.6%,31.38%
0,第16案,彰化縣溪湖鎮,14324,9370,23694,2462,26156,45147,57.94%,31.73%
0,第16案,彰化縣田中鎮,10701,7580,18281,2128,20409,35391,57.67%,30.24%
0,第16案,彰化縣大村鄉,10080,6700,16780,1719,18499,31492,58.74%,32.01%
0,第16案,彰化縣埔鹽鄉,9245,5822,15067,1792,16859,28026,60.15%,32.99%
0,第16案,彰化縣埔心鄉,9909,6543,16452,1732,18184,29642,61.35%,33.43%
0,第16案,彰化縣永靖鄉,9888,6806,16694,1882,18576,31239,59.46%,31.65%
0,第16案,彰化縣社頭鄉,11509,7432,18941,1840,20781,36306,57.24%,31.7%
0,第16案,彰化縣二水鄉,4055,2953,7008,935,7943,13339,59.55%,30.4%
0,第16案,彰化縣北斗鎮,8622,5815,14437,1661,16098,27593,58.34%,31.25%
0,第16案,彰化縣二林鎮,11880,8187,20067,2470,22537,42976,52.44%,27.64%
0,第16案,彰化縣田尾鄉,7479,4855,12334,1343,13677,23179,59.01%,32.27%
0,第16案,彰化縣埤頭鄉,7504,4793,12297,1683,13980,25677,54.45%,29.22%
0,第16案,彰化縣芳苑鄉,7397,4898,12295,1925,14220,29291,48.55%,25.25%
0,第16案,彰化縣大城鄉,2976,1899,4875,748,5623,14713,38.22%,20.23%
0,第16案,彰化縣竹塘鄉,3597,2360,5957,870,6827,12821,53.25%,28.06%
0,第16案,彰化縣溪州鄉,6641,4852,11493,1452,12945,25405,50.95%,26.14%
0,第16案,南投縣,138860,85227,224087,21345,245432,427089,57.47%,32.51%
0,第16案,南投縣南投市,29595,17785,47380,3612,50992,84328,60.47%,35.1%
0,第16案,南投縣埔里鎮,22085,13740,35825,3508,39333,68763,57.2%,32.12%
0,第16案,南投縣草屯鎮,27449,17070,44519,3385,47904,82922,57.77%,33.1%
0,第16案,南投縣竹山鎮,14566,8897,23463,2384,25847,47034,54.95%,30.97%
0,第16案,南投縣集集鎮,3091,1875,4966,575,5541,9611,57.65%,32.16%
0,第16案,南投縣名間鄉,11108,6888,17996,2013,20009,33408,59.89%,33.25%
0,第16案,南投縣鹿谷鄉,4793,2872,7665,871,8536,15941,53.55%,30.07%
0,第16案,南投縣中寮鄉,4091,2681,6772,843,7615,13181,57.77%,31.04%
0,第16案,南投縣魚池鄉,4192,2636,6828,753,7581,13958,54.31%,30.03%
0,第16案,南投縣國姓鄉,5164,3258,8422,888,9310,16597,56.09%,31.11%
0,第16案,南投縣水里鄉,4806,2957,7763,805,8568,15458,55.43%,31.09%
0,第16案,南投縣信義鄉,4054,2328,6382,1136,7518,13299,56.53%,30.48%
0,第16案,南投縣仁愛鄉,3866,2240,6106,572,6678,12589,53.05%,30.71%
0,第16案,雲林縣,158850,106155,265005,33678,298683,584480,51.1%,27.18%
0,第16案,雲林縣斗六市,28906,18421,47327,3746,51073,89761,56.9%,32.2%
0,第16案,雲林縣斗南鎮,11322,8111,19433,2068,21501,38138,56.38%,29.69%
0,第16案,雲林縣虎尾鎮,16809,11246,28055,2608,30663,58167,52.72%,28.9%
0,第16案,雲林縣西螺鎮,10492,7068,17560,2385,19945,38142,52.29%,27.51%
0,第16案,雲林縣土庫鎮,6582,4488,11070,1639,12709,24412,52.06%,26.96%
0,第16案,雲林縣北港鎮,9640,6339,15979,2471,18450,33958,54.33%,28.39%
0,第16案,雲林縣古坑鄉,7747,4974,12721,1572,14293,27477,52.02%,28.19%
0,第16案,雲林縣大埤鄉,4411,3055,7466,964,8430,16509,51.06%,26.72%
0,第16案,雲林縣莿桐鄉,7018,4785,11803,1771,13574,24570,55.25%,28.56%
0,第16案,雲林縣林內鄉,4482,3064,7546,1172,8718,15551,56.06%,28.82%
0,第16案,雲林縣二崙鄉,5577,3875,9452,1550,11002,23367,47.08%,23.87%
0,第16案,雲林縣崙背鄉,5216,3642,8858,1205,10063,21050,47.81%,24.78%
0,第16案,雲林縣麥寮鄉,9483,6353,15836,2130,17966,37119,48.4%,25.55%
0,第16案,雲林縣東勢鄉,3325,2250,5575,921,6496,13239,49.07%,25.12%
0,第16案,雲林縣褒忠鄉,3057,2066,5123,634,5757,11381,50.58%,26.86%
0,第16案,雲林縣臺西鄉,5070,3141,8211,1334,9545,21125,45.18%,24%
0,第16案,雲林縣元長鄉,4869,3423,8292,1334,9626,22830,42.16%,21.33%
0,第16案,雲林縣四湖鄉,4108,2841,6949,1160,8109,20983,38.65%,19.58%
0,第16案,雲林縣口湖鄉,5828,3728,9556,1668,11224,24193,46.39%,24.09%
0,第16案,雲林縣水林鄉,4908,3285,8193,1346,9539,22508,42.38%,21.81%
0,第16案,嘉義縣,114627,81395,196022,24668,220690,442775,49.84%,25.89%
0,第16案,嘉義縣太保市,8778,6106,14884,1610,16494,31568,52.25%,27.81%
0,第16案,嘉義縣朴子市,9407,6717,16124,1863,17987,35191,51.11%,26.73%
0,第16案,嘉義縣布袋鎮,6202,3859,10061,1433,11494,23965,47.96%,25.88%
0,第16案,嘉義縣大林鎮,7123,5269,12392,1275,13667,26922,50.77%,26.46%
0,第16案,嘉義縣民雄鄉,16658,12239,28897,3683,32580,61209,53.23%,27.21%
0,第16案,嘉義縣溪口鄉,3260,2464,5724,785,6509,13105,49.67%,24.88%
0,第16案,嘉義縣新港鄉,7286,5235,12521,1950,14471,27342,52.93%,26.65%
0,第16案,嘉義縣六腳鄉,4311,3010,7321,1086,8407,20821,40.38%,20.71%
0,第16案,嘉義縣東石鄉,4402,2914,7316,1232,8548,21915,39.01%,20.09%
0,第16案,嘉義縣義竹鄉,4391,2845,7236,1060,8296,16647,49.83%,26.38%
0,第16案,嘉義縣鹿草鄉,3282,2280,5562,984,6546,13937,46.97%,23.55%
0,第16案,嘉義縣水上鄉,12155,8383,20538,2377,22915,43857,52.25%,27.72%
0,第16案,嘉義縣中埔鄉,9376,6797,16173,1836,18009,39139,46.01%,23.96%
0,第16案,嘉義縣竹崎鄉,8088,6112,14200,1512,15712,31228,50.31%,25.9%
0,第16案,嘉義縣梅山鄉,4757,3413,8170,1104,9274,17083,54.29%,27.85%
0,第16案,嘉義縣番路鄉,2849,2154,5003,594,5597,10156,55.11%,28.05%
0,第16案,嘉義縣大埔鄉,1165,789,1954,171,2125,3999,53.14%,29.13%
0,第16案,嘉義縣阿里山鄉,1137,809,1946,113,2059,4691,43.89%,24.24%
0,第16案,屏東縣,192218,136052,328270,37207,365477,711720,51.35%,27.01%
0,第16案,屏東縣屏東市,49795,33508,83303,6333,89636,170148,52.68%,29.27%
0,第16案,屏東縣潮州鎮,12945,9090,22035,2015,24050,46444,51.78%,27.87%
0,第16案,屏東縣東港鎮,10468,7821,18289,2619,20908,39495,52.94%,26.5%
0,第16案,屏東縣恆春鎮,6226,4698,10924,960,11884,25661,46.31%,24.26%
0,第16案,屏東縣萬丹鄉,11618,8736,20354,2563,22917,43478,52.71%,26.72%
0,第16案,屏東縣長治鄉,7444,5185,12629,1651,14280,26256,54.39%,28.35%
0,第16案,屏東縣麟洛鄉,2935,2239,5174,450,5624,9970,56.41%,29.44%
0,第16案,屏東縣九如鄉,5096,3903,8999,1365,10364,19132,54.17%,26.64%
